donor,path,symbol,line,snippet,sha256,semantic_record_ids
aether,aether/src/lib.rs,dir_end,410,let dir_end = base.rfind(|c| c == '/' || c == '\\').map(|i| i + 1).unwrap_or(0);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,dot,413,let dot = dir_end + rel;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,load_or_provision_warp,420,async fn load_or_provision_warp(config_path: &str) -> Result<account::Identity> {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,423,let identity = adopt_team_profile(identity).await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,429,let identity = provision_account().await?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,430,let identity = adopt_team_profile(identity).await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,load_or_provision_masque,436,async fn load_or_provision_masque(config_path: &str) -> Result<account::Identity> {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,440,let identity = adopt_team_profile(identity).await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,enrollment,445,let enrollment = account::ensure_masque_enrolled(&identity).await?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,446,let identity = account::Identity {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,457,let identity = provision_account().await?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,enrollment,458,let enrollment = account::ensure_masque_enrolled(&identity).await?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,459,let identity = account::Identity {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,identity,465,let identity = adopt_team_profile(identity).await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,select_peer,471,"async fn select_peer(identity: &account::Identity, protocol: Protocol) -> Result<SocketAddr> {",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,force_peer,472,let force_peer = match protocol {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode_str,489,let mode_str = select_scan_mode_str().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,ip,490,let ip = select_ip_version().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode,495,let mode = prober::ScanMode::parse(&mode_str);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,probe,496,let probe = prober::MasqueProbe {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,best,509,"let best = prober::hunt_best_gateway(&probe, mode).await?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode,515,let mode = wg_prober::WgScanMode::parse(&mode_str);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,private_key,517,let private_key = identity.private_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer_public,518,let peer_public = identity.peer_public_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,probe,520,let probe = wg_prober::WgProbe {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,best,531,"let best = wg_prober::hunt_best_wg_endpoint(&probe, mode).await?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,resolve_ech,538,async fn resolve_ech() -> Option<Vec<u8>> {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,masque_reconnect_delay,567,fn masque_reconnect_delay() -> std::time::Duration {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,secs,568,"let secs = std::env::var(""AETHER_MASQUE_RECONNECT_SECS"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,masque_startup_timeout,575,fn masque_startup_timeout() -> std::time::Duration {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,secs,576,"let secs = std::env::var(""AETHER_MASQUE_STARTUP_SECS"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,hunt_masque_peer,584,async fn hunt_masque_peer(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode,590,let mode = prober::ScanMode::parse(mode_str);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,probe,591,let probe = prober::MasqueProbe {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,best,604,"let best = prober::hunt_best_gateway(&probe, mode).await?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,lastconn_path,615,fn lastconn_path(config_path: &str) -> String {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,quick_verify_masque_peer,619,"async fn quick_verify_masque_peer(identity: &account::Identity, peer: SocketAddr) -> bool {",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,vp,620,let vp = quic::VerifyParams {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,cfg,634,let cfg = masque_h2::H2TunnelConfig {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,want_quick_reconnect,654,async fn want_quick_reconnect(cached: &lastconn::LastConnection) -> bool {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,answer,661,let answer = prompt_line(&format!(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,run_masque,670,async fn run_masque(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,forced,676,"let forced = std::env::var(""AETHER_PEER"").ok();",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode_str,716,let mode_str = select_scan_mode_str().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,ip,717,let ip = select_ip_version().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer,724,let peer = if let Some(p) = quick_peer.take() {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,retried,727,let retried = match last_good_peer {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,profile,765,"let profile = std::env::var(""AETHER_NOIZE"").unwrap_or_else(|_| ""firewall"".to_string());",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,run_masque_tunnel,780,async fn run_masque_tunnel(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,cfg,788,let cfg = quic::TunnelConfig {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,stack,807,let stack =,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,_ctrl,809,let _ctrl = ctrl_tx;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,bridge_stack,814,let bridge_stack = stack.clone();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,bridge_task,815,let bridge_task = tokio::spawn(async move {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,res,817,let res = match a.ip {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,tunnel_task,830,let tunnel_task = if masque_h2::enabled() {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,h2cfg,831,let h2cfg = masque_h2::H2TunnelConfig {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,startup_timeout,851,let startup_timeout = masque_startup_timeout();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,joined,855,let joined = tunnel_task.await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,msg,856,let msg = match joined {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,_,865,let _ = tunnel_task.await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,socks_stack,873,let socks_stack = stack.clone();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,socks_task,874,let socks_task = tokio::spawn(async move {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,http_task,880,let http_task = spawn_http_proxy(&stack);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,tunnel_result,885,let tunnel_result = tunnel_task.await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,wg_keepalive_secs,899,fn wg_keepalive_secs() -> u16 {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,wg_profile_candidates,907,"fn wg_profile_candidates() -> Vec<(String, aethernoize::AetherNoizeConfig)> {",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,primary,908,"let primary = std::env::var(""AETHER_NOIZE"").unwrap_or_else(|_| ""balanced"".to_string());",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,cfg,923,let cfg = aethernoize::from_profile(&n);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,hunt_wg_peer_with_profile,929,async fn hunt_wg_peer_with_profile(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode,936,let mode = wg_prober::WgScanMode::parse(mode_str);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,private_key,937,let private_key = identity.private_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer_public,938,let peer_public = identity.peer_public_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,probe,940,let probe = wg_prober::WgProbe {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,best,954,"let best = wg_prober::hunt_best_wg_endpoint(&probe, mode).await?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,wg_reconnect_delay,958,fn wg_reconnect_delay() -> std::time::Duration {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,secs,959,"let secs = std::env::var(""AETHER_WG_RECONNECT_SECS"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,wg_endpoint_cooldown,966,fn wg_endpoint_cooldown() -> std::time::Duration {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,secs,967,"let secs = std::env::var(""AETHER_WG_ENDPOINT_COOLDOWN_SECS"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,hunt_wg_peer,975,async fn hunt_wg_peer(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,multi,982,let multi = candidates.len() > 1;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,run_wireguard,1004,"async fn run_wireguard(identity: account::Identity, listen: SocketAddr, lastconn_path: String) -> Result<()> {",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,candidates,1005,let candidates = wg_profile_candidates();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,forced,1007,"let forced = std::env::var(""AETHER_WG_PEER"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,private_key,1011,let private_key = identity.private_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer_public,1012,let peer_public = identity.peer_public_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,profile,1063,let profile = aethernoize::from_profile(&cached.profile);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,mode_str,1093,let mode_str = select_scan_mode_str().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,ip,1094,let ip = select_ip_version().await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,now,1104,let now = Instant::now();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,cooldown,1108,let cooldown = wg_endpoint_cooldown();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,retried,1121,let retried = match &last_good {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,is_same_peer_as_before,1206,"let is_same_peer_as_before = last_good.as_ref().map(|(p, _, _)| *p) == Some(peer);",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,wg_tunnel_validate_timeout,1227,fn wg_tunnel_validate_timeout() -> std::time::Duration {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,secs,1228,"let secs = std::env::var(""AETHER_WG_VALIDATE_SECS"")",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,run_wireguard_tunnel,1236,async fn run_wireguard_tunnel(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,private_key,1242,let private_key = identity.private_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer_public,1243,let peer_public = identity.peer_public_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,tunnel,1265,"let tunnel = wireguard::WgTunnel::from_established(session, std::sync::Arc::new(aethernoize), inbound_tx, ipv4);",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,stack,1267,"let stack = netstack::spawn(&identity.ipv4, &identity.ipv6, TUNNEL_MTU, inbound_rx, outbound_tx)?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,socks_stack,1271,let socks_stack = stack.clone();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,socks_task,1272,let socks_task = tokio::spawn(async move {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,http_task,1278,let http_task = spawn_http_proxy(&stack);,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,tunnel_result,1283,let tunnel_result = tunnel.run(outbound_rx).await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,_,1290,let _ = socks_task.await;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,TunnelExit,1300,type TunnelExit = tokio::task::JoinHandle<Result<()>>;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,http_proxy_listen,1302,fn http_proxy_listen() -> Option<SocketAddr> {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,raw,1303,"let raw = std::env::var(""AETHER_HTTP_PROXY"").ok()?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,trimmed,1304,let trimmed = raw.trim();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,spawn_http_proxy,1317,fn spawn_http_proxy(stack: &netstack::StackHandle) -> Option<TunnelExit> {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,listen,1318,let listen = http_proxy_listen()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,stack,1319,let stack = stack.clone();,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,establish_wg,1326,async fn establish_wg(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,private_key,1334,let private_key = identity.private_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,peer_public,1335,let peer_public = identity.peer_public_key_bytes()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,profile,1342,let profile = if obfuscate {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,tunnel,1366,"let tunnel = wireguard::WgTunnel::from_established(session, std::sync::Arc::new(profile), inbound_tx, ipv4);",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,stack,1367,"let stack = netstack::spawn(&identity.ipv4, &identity.ipv6, mtu, inbound_rx, outbound_tx)?;",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,exit,1369,let exit = tokio::spawn(async move {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,new,1388,fn new() -> Self {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,push,1392,"fn push(&mut self, handle: tokio::task::AbortHandle) {",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,drop,1398,fn drop(&mut self) {,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,spawn_udp_forwarder,1407,async fn spawn_udp_forwarder(,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,sock,1411,"let sock = std::sync::Arc::new(tokio::net::UdpSocket::bind(""127.0.0.1:0"").await?);",45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
aether,aether/src/lib.rs,local,1412,let local = sock.local_addr()?;,45faee4f67d6df58fec75983c81d2f23a3dd71ff184dd9b3b7b6591563b4df73,PR223-R03
