wave,record_id,parent_record_id,composition_group_id,donor,domain,value_unit,source_granularity,value_form,separability,donor_path,donor_sha256,donor_symbol,transformation,mapping_topology,disposition,decision_rationale,target_capability,target_nodes,invariant,negative_invariant,test_node,operator_surface,migration_impact,license_note,risk_tier,dependency_record_ids,evidence_confidence,validation_status
post-refactor-20c,PR137-M0304,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-integration,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-integration/Cargo.lock,9c929fee2d294f364f75aae46231e4485387e1ac16cd35b2bb9acc6dee827586,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0305,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-integration/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-integration/src/lib.rs,900c31579d32b4b9b1a7af2307a530ccda88f06df7f8b01ce2babdb1c7871273,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0306,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-metering,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-metering/Cargo.lock,79394ba65125695affb2308832bb897d102e84515e5d83bf0fe339d7fa95ed32,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0307,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-metering/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-metering/src/lib.rs,2600ba35a70f5d5c8d6e5620884ccc8ecf0784787770831df4ea634d7a502ccf,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0308,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-mock-aligned,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-mock-aligned/Cargo.toml,687b6ca07eec1d556ec3a3593a8f430ab5f2c04b986a0ccaf647cfdb02bdb12c,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0309,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-mock-aligned/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-mock-aligned/src/lib.rs,f4537f266428cca51b3b46f5d102152cbe269d7498e219a2d1115af4070ca8f7,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0310,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-update-nochange,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-update-nochange/Cargo.toml,897f78c1cfad35e69009250773190c4bdab4aff3e71d1ac0fa13540c12788bfb,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0311,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-contract-update-nochange/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-contract-update-nochange/src/lib.rs,e1766eadb0e39e44b3cfcaf723ad0619a880ac0c0052be6f5bdd59817f592ebb,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0312,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-delegate-2,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-delegate-2/Cargo.lock,b47ecce5e3eec45721a1c907d39606be30b825be73516926c11e635327bf01ad,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0313,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-delegate-2/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-delegate-2/src/lib.rs,bc8c54275fa34dc8c708e743ebdf3ddff2f1e6c70efa79e85575b4c7ac5130a1,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0314,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-delegate-attested,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-delegate-attested/Cargo.lock,1c4d1553f5df07364f5468a9da4d235d3ae4722efd990f1337a08eeb9c2cb747,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0315,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-delegate-attested/src,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-delegate-attested/src/lib.rs,3b095ede052b23d58e4fb50689fbfcb99531c53b5c0f497ed62f2fbf89c52986,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
post-refactor-20c,PR137-M0316,n/a,n/a,freenet-core-main,surface accountability,complete bounded donor surface group: tests/test-delegate-capabilities,bounded recursive surface group,evidence/accountability,context/accountability group,tests/test-delegate-capabilities/Cargo.lock,748a07b0cb46ee4ef178fbae492b493e12b26a4430e0c8a98044b57dc8647ebf,n/a,accountability classification,one-to-many,reference-only,All surfaces in this <=100-item group are recursively hash-accounted; semantic credit is assigned only through separate fine records. Classification group remains test-or-fixture.,n/a,n/a,every in-scope donor surface is covered by exactly one bounded accountability group,large/generated/vendor trees cannot disappear through prioritization or inflate semantic credit,n/a,n/a,none,AGPL-3.0; no direct source reuse; concepts/tests/evaluation methods only,low,n/a,high,reviewed
